Player ID,Name,Last Name,Cost Today,Form,Position,Team,Selection %,Goals,Assists,Clean Sheets,GW Points,Total Points,Points/Game,Total Bonus Points,Total BPS,Goals Conceded,Minutes,YC,RC,Saves,Penalties Saved,Penalties Missed,Chance Of Playing Next,Total Cost Change,Cost Change GW,Total Transfers Out,Transfers Out GW,Total Transfers in,Transfers in GW,Influence,Creativity,Threat,ICT Index,Last GW,GW38,GW39,GW40,GW41,GW42,GW43,Difficulty Score,Cost Today,Total Cost Change,Cost Change GW,Position,Team,Index,xGi,xGc
406,Bruno,Bruno G.,£5.80,4.6,MID,Newcastle,3.4,6,7,10,4,137,3.8,12,636,58,3174,8,0,0,0,0,100,-£0.20,£0.00,473882,6386,462580,2336,887,894.1,470,225.5,37,BRE (A),,,,,,3,58,-2,0,3,4,1.533333333,0.28,1.63
407,Dan,Burn,£4.70,1.6,DEF,Newcastle,13.1,2,2,8,3,97,3,4,486,43,2635,3,0,0,0,0,100,£0.20,£0.00,1881794,12006,2943749,5944,645.4,153.1,286,108.5,37,BRE (A),,,,,,3,47,2,0,2,4,0.5333333333,0.15,1.54
408,Karl,Darlow,£4.00,0,GK,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,1028,0,0,0,0,0,0,0,37,BRE (A),,,,,,3,40,0,0,1,4,0,0,0
409,Martin,Dubravka,£4.30,2.6,GK,Newcastle,8.8,0,0,4,5,75,3.3,3,426,42,1984,1,0,88,1,0,100,£0.30,£0.00,807345,5240,1621047,3829,661,10,0,67.2,37,BRE (A),,,,,,3,43,3,0,1,4,0.8666666667,0,2.01
410,Ryan,Fraser,£4.90,0,MID,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,4254,1,285,0,0,0,0,0,37,BRE (A),,,,,,3,49,-1,0,3,4,0,0,0
411,Mark,Gillespie,£3.90,0,GK,Newcastle,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.10,£0.00,7508,20,6368,22,0,0,0,0,37,BRE (A),,,,,,3,39,-1,0,1,4,0,0,0
412,Anthony,Gordon,£6.40,5,MID,Newcastle,26.4,11,16,12,8,183,5.2,14,594,48,2896,10,1,0,0,0,75,£0.90,£0.00,4227723,34935,6912822,18405,822.6,843.7,905,256.7,37,BRE (A),,,,,,3,64,9,0,3,4,1.666666667,0.48,1.61
413,Isaac,Hayden,£4.40,0,MID,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,4911,1,851,0,0,0,0,0,37,BRE (A),,,,,,3,44,-1,0,3,4,0,0,0
414,Jeff,Hendrick,£4.40,0,MID,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,5086,3,716,0,0,0,0,0,37,BRE (A),,,,,,3,44,-1,0,3,4,0,0,0
415,Alexander,Isak,£8.40,5.2,FWD,Newcastle,42.5,20,2,7,4,158,5.4,21,595,39,2173,1,0,0,0,1,100,£0.90,£0.00,4472720,32492,6820014,17712,817.8,337.8,1001,215.6,37,BRE (A),,,,,,3,84,9,0,4,4,1.733333333,0.89,1.75
416,Joelinton Cássio,Joelinton,£5.80,0.6,MID,Newcastle,0.4,2,1,3,2,44,2.3,3,195,21,1196,5,0,0,0,0,100,-£0.20,£0.00,156670,54,76054,116,284.4,288,202,77.4,37,BRE (A),,,,,,3,58,-2,0,3,4,0.2,0.25,1.82
417,Emil,Krafth,£4.40,1.4,DEF,Newcastle,0.2,0,0,3,3,33,2.1,1,181,13,819,1,0,0,0,0,100,-£0.10,£0.00,5457,253,19755,109,163,142.2,28,33.4,37,BRE (A),,,,,,3,44,-1,0,2,4,0.4666666667,0.1,1.29
418,Garang,Kuol,£4.50,0,MID,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,658,0,0,0,0,0,0,0,37,BRE (A),,,,,,3,45,0,0,3,4,0,0,0
419,Jamaal,Lascelles,£3.70,0,DEF,Newcastle,1.8,1,0,5,0,46,2.9,3,212,15,1077,4,0,0,0,0,0,-£0.30,£0.00,1151590,3352,1266625,5975,233,35.4,69,33.8,37,BRE (A),,,,,,3,37,-3,0,2,4,0,0.07,1.51
420,Jamal,J.Lewis,£4.00,0,DEF,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,893,0,0,0,0,0,0,0,37,BRE (A),,,,,,3,40,0,0,2,4,0,0,0
421,Sean,Longstaff,£4.80,4.4,MID,Newcastle,0.4,6,3,10,11,108,3.2,3,406,48,2652,7,0,0,0,0,100,-£0.20,£0.00,187222,272,200795,839,540,354.8,477,137.4,37,BRE (A),,,,,,3,48,-2,0,3,4,1.466666667,0.32,1.71
422,Javier,Manquillo,£4.00,0,DEF,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,6878,9,3267,0,0,0,0,0,37,BRE (A),,,,,,3,40,0,0,2,4,0,0,0
423,Jacob,J.Murphy,£4.80,4.8,MID,Newcastle,0.2,2,8,5,7,75,3.8,4,287,20,1117,1,0,0,0,0,100,-£0.20,£0.00,55553,498,51547,179,340,443.8,230,101.3,37,BRE (A),,,,,,3,48,-2,0,3,4,1.6,0.39,1.4
424,Nick,Pope,£5.30,0,GK,Newcastle,4.8,0,0,6,0,56,4,1,268,14,1255,0,0,40,0,0,100,-£0.20,£0.00,1268741,1482,571148,1363,297.4,0,4,30.1,37,BRE (A),,,,,,3,53,-2,0,1,4,0,0,1.05
425,Matt,Ritchie,£4.30,0.6,MID,Newcastle,0.2,1,0,0,0,17,1.3,0,49,5,120,1,0,0,0,0,,-£0.20,£0.00,35662,140,32429,106,70,9.1,106,18.5,37,BRE (A),,,,,,3,43,-2,0,3,4,0.2,0.79,3.39
426,Allan,Saint-Maximin,£6.00,0,MID,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,5420,1,0,0,0,0,0,0,37,BRE (A),,,,,,3,60,0,0,3,4,0,0,0
427,Fabian,Schär,£5.60,0.4,DEF,Newcastle,7.3,4,3,9,0,122,3.5,12,620,56,2965,5,0,0,0,0,100,£0.60,£0.00,2418323,45608,2879038,714,815.6,166.1,276,126,37,BRE (A),,,,,,3,56,6,0,2,4,0.1333333333,0.11,1.74
428,Matt,Targett,£4.20,0,DEF,Newcastle,0.1,0,0,0,0,2,0.7,0,15,4,77,1,0,0,0,0,0,-£0.30,£0.00,19004,17,6311,5,9.2,11.9,0,2.2,37,BRE (A),,,,,,3,42,-3,0,2,4,0,0.01,2.07
429,Sandro,Tonali,£5.20,0,MID,Newcastle,1,1,0,1,0,16,2,0,86,5,437,2,0,0,0,0,0,-£0.30,£0.00,351759,78,195331,25,81.8,105,50,23.8,37,BRE (A),,,,,,3,52,-3,0,3,4,0,0.23,1.37
430,Kieran,Trippier,£6.60,0.4,DEF,Newcastle,21,1,10,6,2,110,4.1,20,586,43,2226,5,0,0,0,0,100,£0.10,£0.00,6416028,4362,5050388,8780,718.4,1027.6,102,185,37,BRE (A),,,,,,3,66,1,0,2,4,0.1333333333,0.31,1.62
431,Kell,Watts,£4.00,0,DEF,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,8745,16,0,0,0,0,0,0,37,BRE (A),,,,,,3,40,0,0,2,4,0,0,0
432,Joe,Willock,£5.30,0,MID,Newcastle,0.1,1,0,1,0,18,2,0,60,9,415,0,0,0,0,0,0,-£0.20,£0.00,26226,34,9259,17,89.8,92.5,106,28.8,37,BRE (A),,,,,,3,53,-2,0,3,4,0,0.31,1.74
433,Callum,Wilson,£7.80,2.2,FWD,Newcastle,3.3,9,1,6,0,68,3.6,4,244,15,972,3,0,0,0,0,75,-£0.20,£0.00,1473757,4904,916952,1112,366.2,110,559,102.8,37,BRE (A),,,,,,3,78,-2,0,4,4,0.7333333333,0.88,1.21
580,Loris,Karius,£3.90,0,GK,Newcastle,0.2,0,0,0,0,1,1,0,17,4,90,0,0,4,0,0,,-£0.10,£0.00,22214,108,18023,52,31.8,0,0,3.2,37,BRE (A),,,,,,3,39,-1,0,1,4,0,0,2.4
581,Paul,Dummett,£3.90,0,DEF,Newcastle,0.3,0,0,0,0,4,1,0,7,1,17,0,0,0,0,0,,-£0.10,£0.00,44808,187,50899,61,5,1.1,4,0.5,37,BRE (A),,,,,,3,39,-1,0,2,4,0,0.11,4.76
603,Harvey,Barnes,£6.20,1.6,MID,Newcastle,1.2,4,3,2,1,57,2.9,3,181,9,721,2,0,0,0,0,100,-£0.30,£0.00,525424,1938,300718,225,244.6,177.9,295,71.8,37,BRE (A),,,,,,3,62,-3,0,3,4,0.5333333333,0.64,1.17
633,Tino,Livramento,£4.00,1.2,DEF,Newcastle,1.4,1,0,2,2,45,1.7,4,253,27,1302,1,0,0,0,0,0,-£0.50,£0.00,249811,2677,368354,1564,292,193.9,96,58.4,37,BRE (A),,,,,,3,40,-5,0,2,4,0.4,0.09,1.98
634,Alex,A.Murphy,£3.90,0.2,DEF,Newcastle,0.4,0,0,0,0,2,1,0,6,0,11,0,0,0,0,0,100,-£0.10,£0.00,62668,384,64694,296,2.6,1,0,0.3,37,BRE (A),,,,,,3,39,-1,0,2,4,0.06666666667,0,0.65
635,Lewis,Miley,£4.50,0,MID,Newcastle,0.1,1,3,1,0,44,2.6,1,232,29,1203,1,0,0,0,0,0,£0.00,£0.00,43985,88,47176,9,237.4,192.8,136,56.7,37,BRE (A),,,,,,3,45,0,0,3,4,0,0.17,2.26
738,Amadou,Diallo,£4.50,0,MID,Newcastle,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,,£0.00,£0.00,1025,7,1323,9,0,0,0,0,37,BRE (A),,,,,,3,45,0,0,3,4,0,0,0
739,Ben,Parkinson,£4.50,0,FWD,Newcastle,0,0,0,0,0,1,1,0,2,1,24,0,0,0,0,0,,£0.00,£0.00,4755,36,5941,43,2,0,0,0.2,37,BRE (A),,,,,,3,45,0,0,4,4,0,0,6.6
745,Michael,Ndiweni,£4.40,0,FWD,Newcastle,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,0,-£0.10,£0.00,2336,1,2421,0,0.2,0,0,0,37,BRE (A),,,,,,3,44,-1,0,4,4,0,0,0
794,Joe,White,£4.50,0.2,MID,Newcastle,0,0,0,0,0,3,0.8,0,9,0,12,1,0,0,0,0,,£0.00,£0.00,434,8,703,16,0.8,1.1,0,0.1,37,BRE (A),,,,,,3,45,0,0,3,4,0.06666666667,0,1.8
795,Travis,Hernes,£4.50,0,MID,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,181,6,241,8,0,0,0,0,37,BRE (A),,,,,,3,45,0,0,3,4,0,0,0
23,Nuno,Tavares,£4.00,0,DEF,Nottingham Forest,0.2,0,0,1,0,11,1.4,0,69,9,454,2,0,0,0,0,100,£0.00,£0.00,47150,131,37323,63,61.8,48.8,28,13.8,37,BUR (A),,,,,,2,40,0,0,2,17,0,0.11,0.99
28,Matt,Turner,£3.70,0,GK,Nottingham Forest,8.6,0,0,2,0,41,2.5,0,278,28,1530,2,0,55,0,0,,-£0.30,-£0.10,1793295,5720,1347124,5656,379.6,0,0,37.9,37,BUR (A),,,,,,2,37,-3,-1,1,17,0,0,1.5
205,Callum,Hudson-Odoi,£4.70,6.5,MID,Nottingham Forest,0.5,8,2,2,7,107,3.8,14,358,40,1759,0,0,0,0,0,100,-£0.30,£0.00,121137,584,161088,8588,479.2,497.4,438,141.7,37,BUR (A),,,,,,2,47,-3,0,3,17,3.25,0.23,1.39
378,Anthony,Elanga,£4.90,1.5,MID,Nottingham Forest,1.1,5,8,2,1,114,3.3,5,369,46,2337,1,0,0,0,0,100,-£0.10,-£0.10,542263,1430,578919,851,515.2,416.8,595,152.3,37,BUR (A),,,,,,2,49,-1,-1,3,17,0.75,0.39,1.47
434,Brandon,B.Aguilera,£4.50,0,MID,Nottingham Forest,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,£0.00,£0.00,1149,1,0,0,0,1.6,0,0,37,BUR (A),,,,,,2,45,0,0,3,17,0,0,0
435,Harry,Arter,£4.30,0,MID,Nottingham Forest,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.20,£0.00,32330,75,32924,59,0,0,0,0,37,BUR (A),,,,,,2,43,-2,0,3,17,0,0,0
436,Serge,Aurier,£4.50,0,DEF,Nottingham Forest,0.6,0,2,1,0,27,2.2,3,137,15,831,2,0,0,0,0,0,£0.00,£0.00,277376,149,257816,0,187.6,84.8,45,31.8,37,BUR (A),,,,,,2,45,0,0,2,17,0,0.07,1.51
437,Taiwo,Awoniyi,£6.30,0.5,FWD,Nottingham Forest,1.3,6,3,3,1,66,3.5,5,244,21,1025,2,0,0,0,0,100,-£0.20,£0.00,977206,355,956296,1049,303.2,133.4,308,74.1,37,BUR (A),,,,,,2,63,-2,0,4,17,0.25,0.51,1.35
438,Giulian,Biancone,£3.90,0,DEF,Nottingham Forest,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,9857,13,1479,0,0,0,0,0,37,BUR (A),,,,,,2,39,-1,0,2,17,0,0,0
439,Willy,Boly,£4.50,4.2,DEF,Nottingham Forest,0.4,2,1,3,10,56,2.9,7,264,25,1347,1,1,0,0,0,100,£0.00,£0.00,133881,152,138827,4056,460.8,90.4,198,75,37,BUR (A),,,,,,2,45,0,0,2,17,2.1,0.15,1.68
440,Josh,Bowler,£4.50,0,MID,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,356,0,0,0,0,0,0,0,37,BUR (A),,,,,,2,45,0,0,3,17,0,0,0
441,Steve,Cook,£4.50,0,DEF,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,2364,1,0,0,0,0,0,0,37,BUR (A),,,,,,2,45,0,0,2,17,0,0,0
442,Danilo,Danilo,£5.30,2.8,MID,Nottingham Forest,0.1,2,2,1,2,63,2.2,4,292,41,1708,4,0,0,0,0,100,-£0.20,£0.00,16320,47,8437,56,348.8,257.1,137,74.1,37,BUR (A),,,,,,2,53,-2,0,3,17,1.4,0.15,1.45
443,Emmanuel,Dennis,£4.80,0,FWD,Nottingham Forest,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.20,£0.00,52444,9,6239,0,0,0,0,0,37,BUR (A),,,,,,2,48,-2,0,4,17,0,0,0
444,Mohamed,Dräger,£4.00,0,DEF,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,10990,10,796,0,0,0,0,0,37,BUR (A),,,,,,2,40,0,0,2,17,0,0,0
445,Felipe Augusto,Felipe,£4.40,0,DEF,Nottingham Forest,0,0,0,1,0,7,1.1,0,59,10,372,4,0,0,0,0,100,-£0.10,£0.00,5292,24,3756,25,61.2,23.2,18,10.3,37,BUR (A),,,,,,2,44,-1,0,2,17,0,0.04,1.55
446,Remo,Freuler,£4.90,0,MID,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,2022,0,105,0,0,0,0,0,37,BUR (A),,,,,,2,49,-1,0,3,17,0,0,0
447,Morgan,Gibbs-White,£5.70,5,MID,Nottingham Forest,1.7,5,12,5,9,140,3.9,13,553,58,3066,9,0,0,0,0,100,-£0.30,£0.00,533896,1227,464790,10432,687.8,1117.9,479,228.7,37,BUR (A),,,,,,2,57,-3,0,3,17,2.5,0.38,1.41
448,Wayne,Hennessey,£3.90,0,GK,Nottingham Forest,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,-£0.10,£0.00,20414,69,7894,69,0,0,0,0,37,BUR (A),,,,,,2,39,-1,0,1,17,0,0,0
449,Ethan,Horvath,£4.30,0,GK,Nottingham Forest,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.20,£0.00,10329,13,2611,0,0,0,0,0,37,BUR (A),,,,,,2,43,-2,0,1,17,0,0,0
451,Cheikhou,Kouyaté,£4.80,0,MID,Nottingham Forest,0,0,0,0,0,11,1,0,29,6,204,2,0,0,0,0,100,-£0.20,£0.00,2792,12,1180,12,36,14.3,25,7.1,37,BUR (A),,,,,,2,48,-2,0,3,17,0,0.13,2.57
452,Richie,Laryea,£4.50,0,DEF,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,512,1,0,0,0,0,0,0,37,BUR (A),,,,,,2,45,0,0,2,17,0,0,0
453,Orel,Mangala,£5.00,0,MID,Nottingham Forest,0,1,0,3,0,40,2,0,186,31,1562,6,0,0,0,0,0,£0.00,£0.00,5873,5,4224,0,208,108.7,44,36,37,BUR (A),,,,,,2,50,0,0,3,17,0,0.06,1.41
454,Loïc,Mbe Soh,£4.00,0,DEF,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,8087,4,589,0,0,0,0,0,37,BUR (A),,,,,,2,40,0,0,2,17,0,0,0
455,Scott,McKenna,£4.40,0,DEF,Nottingham Forest,0.1,0,0,1,0,12,2.4,1,64,6,416,0,0,0,0,0,0,-£0.10,£0.00,11669,14,5765,0,89,32.4,17,13.8,37,BUR (A),,,,,,2,44,-1,0,2,17,0,0.09,1.22
456,Alex,Mighten,£4.40,0,MID,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,3414,2,874,0,0,0,0,0,37,BUR (A),,,,,,2,44,-1,0,3,17,0,0,0
457,Moussa,Niakhaté,£4.50,0.8,DEF,Nottingham Forest,0.1,1,0,1,0,28,1.4,1,232,36,1446,3,1,0,0,0,100,£0.00,£0.00,11267,73,11208,61,306.4,51.7,55,41.3,37,BUR (A),,,,,,2,45,0,0,2,17,0.4,0.1,1.71
458,Lewis,O'Brien,£4.90,0,MID,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,1224,1,68,0,0,0,0,0,37,BUR (A),,,,,,2,49,-1,0,3,17,0,0,0
459,Braian,Ojeda,£4.50,0,MID,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,397,0,0,0,0,0,0,0,37,BUR (A),,,,,,2,45,0,0,3,17,0,0,0
460,Jonathan,Panzo,£4.00,0,DEF,Nottingham Forest,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,10234,8,884,0,0,0,0,0,37,BUR (A),,,,,,2,40,0,0,2,17,0,0,0
461,Omar,O.Richards,£4.40,0,DEF,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,3956,3,88,0,0,0,0,0,37,BUR (A),,,,,,2,44,-1,0,2,17,0,0,0
462,Gustavo Henrique,G.Scarpa,£4.50,0,MID,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,5467,6,296,0,0,0,0,0,37,BUR (A),,,,,,2,45,0,0,3,17,0,0,0
463,Jonjo,J.Shelvey,£4.80,0,MID,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.20,£0.00,2895,1,290,0,0,0,0,0,37,BUR (A),,,,,,2,48,-2,0,3,17,0,0,0
464,Sam,Surridge,£4.50,0,FWD,Nottingham Forest,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,28094,15,0,0,0,0,0,0,37,BUR (A),,,,,,2,45,0,0,4,17,0,0,0
465,Harry,Toffolo,£4.40,0.2,DEF,Nottingham Forest,0.2,1,3,2,0,50,2.3,3,253,28,1362,3,0,0,0,0,100,-£0.10,£0.00,55328,217,62897,56,338.2,267.8,171,77.6,37,BUR (A),,,,,,2,44,-1,0,2,17,0.1,0.15,1.49
466,Hwang,Ui-jo,£4.40,0,FWD,Nottingham Forest,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,131015,52,22938,0,0,0,0,0,37,BUR (A),,,,,,2,44,-1,0,4,17,0,0,0
467,Neco,Williams,£4.30,0.5,DEF,Nottingham Forest,0.2,0,1,1,0,39,1.5,2,224,33,1630,4,0,0,0,0,75,-£0.20,£0.00,46937,495,41762,13,393.4,195.2,139,72.8,37,BUR (A),,,,,,2,43,-2,0,2,17,0.25,0.13,1.27
468,Chris,Wood,£4.70,2,FWD,Nottingham Forest,1.6,12,1,2,2,118,3.9,19,400,33,1723,0,0,0,0,0,100,-£0.30,£0.00,559144,3651,641274,5279,531.8,277.8,722,153.1,37,BUR (A),,,,,,2,47,-3,0,4,17,1,0.61,1.37
469,Joe,Worrall,£4.30,0,DEF,Nottingham Forest,0.1,0,0,1,0,13,1.9,3,74,9,438,0,1,0,0,0,0,-£0.20,£0.00,10648,10,5322,0,90,22.1,18,13,37,BUR (A),,,,,,2,43,-2,0,2,17,0,0.08,1.85
470,Ryan,Yates,£4.80,2.5,MID,Nottingham Forest,0,1,0,1,2,55,1.6,1,217,38,1922,6,0,0,0,0,100,-£0.20,£0.00,4535,12,2297,28,307.6,122,253,68.1,37,BUR (A),,,,,,2,48,-2,0,3,17,1.25,0.15,1.46
604,Olu,Aina,£4.50,1.2,DEF,Nottingham Forest,0.2,1,1,2,1,45,2,2,289,39,1690,3,0,0,0,0,100,£0.00,£0.00,80974,280,86452,1248,312,181.7,49,54.4,37,BUR (A),,,,,,2,45,0,0,2,17,0.6,0.07,1.54
636,George,G.Shelvey,£3.90,0,GK,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,4105,11,2259,0,0,0,0,0,37,BUR (A),,,,,,2,39,-1,0,1,17,0,0,0
637,Josh,Powell,£3.90,0,DEF,Nottingham Forest,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.10,£0.00,15095,189,18876,243,0,0,0,0,37,BUR (A),,,,,,2,39,-1,0,2,17,0,0,0
679,Gonzalo,G.Montiel,£4.40,1,DEF,Nottingham Forest,0.1,0,2,1,2,25,1.9,3,131,10,706,5,0,0,0,0,100,-£0.10,£0.00,14121,40,15474,112,148,117.9,30,29.4,37,BUR (A),,,,,,2,44,-1,0,2,17,0.5,0.11,1.3
696,Murillo,Murillo,£4.50,1,DEF,Nottingham Forest,0.2,0,2,3,1,56,1.8,1,442,55,2700,5,0,0,0,0,100,£0.00,£0.00,45904,347,66716,733,654.8,114.8,153,92.3,37,BUR (A),,,,,,2,45,0,0,2,17,0.5,0.08,1.39
710,Odysseas,Odysseas,£4.50,0,GK,Nottingham Forest,0.1,0,0,1,0,12,2.4,0,79,12,450,0,0,10,0,0,,£0.00,£0.00,18097,53,19427,88,101.8,10,0,11.2,37,BUR (A),,,,,,2,45,0,0,1,17,0,0,1.5
711,Andrew,Omobamidele,£4.50,0.2,DEF,Nottingham Forest,0,0,0,0,0,11,1,0,94,15,782,2,0,0,0,0,,£0.00,£0.00,2585,34,2716,17,148.6,25.1,16,18.9,37,BUR (A),,,,,,2,45,0,0,2,17,0.1,0.02,1.35
712,Nicolás,Dominguez,£5.00,0.8,MID,Nottingham Forest,0,2,2,6,0,67,2.6,6,276,27,1489,4,0,0,0,0,100,£0.00,£0.00,9708,24,10673,14,340.4,176.2,187,70.6,37,BUR (A),,,,,,2,50,0,0,3,17,0.4,0.15,1.28
713,Ibrahim,Sangaré,£4.90,0.2,MID,Nottingham Forest,0,0,0,4,0,24,1.5,0,85,15,999,6,0,0,0,0,100,-£0.10,£0.00,2235,9,2344,11,159.4,102.6,43,30.5,37,BUR (A),,,,,,2,49,-1,0,3,17,0.1,0.1,1.29
714,Divock,Origi,£5.00,0.2,FWD,Nottingham Forest,0.1,0,1,2,0,25,1.2,0,59,6,594,1,0,0,0,0,100,£0.00,£0.00,40031,153,46136,162,50.4,107.8,99,25,37,BUR (A),,,,,,2,50,0,0,4,17,0.1,0.3,1.48
779,Jamie,McDonnell,£4.50,0,MID,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,331,7,399,7,0,0,0,0,37,BUR (A),,,,,,2,45,0,0,3,17,0,0,0
780,Detlef Esapa,Osong,£4.50,0,FWD,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,956,12,1300,30,0,0,0,0,37,BUR (A),,,,,,2,45,0,0,4,17,0,0,0
781,Joe,Gardner,£4.50,0,FWD,Nottingham Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,1207,19,1776,37,0,0,0,0,37,BUR (A),,,,,,2,45,0,0,4,17,0,0,0
801,Giovanni,Reyna,£4.60,0.5,MID,Nottingham Forest,0,0,1,0,0,13,1.4,0,44,3,228,0,0,0,0,0,100,-£0.40,£0.00,1529,21,2023,29,55,102.7,55,21.4,37,BUR (A),,,,,,2,46,-4,0,3,17,0.25,0.28,0.82
808,Matz,Sels,£4.50,1.8,GK,Nottingham Forest,0.1,0,0,1,1,32,2.1,1,193,26,1350,1,0,35,0,0,,£0.00,£0.00,20135,239,33305,1517,269,0,0,26.9,37,BUR (A),,,,,,2,45,0,0,1,17,0.9,0.01,1.29
809,Rodrigo,Ribeiro,£4.50,0.2,FWD,Nottingham Forest,0,0,0,0,0,3,1,0,6,0,12,0,0,0,0,0,,£0.00,£0.00,1093,15,1528,28,1.2,1.3,6,0.9,37,BUR (A),,,,,,2,45,0,0,4,17,0.1,0,0.45
27,Auston,Trusty,£3.90,0.6,DEF,Sheffield Utd,1.9,0,0,1,2,27,0.9,0,337,78,2478,4,0,0,0,0,,-£0.10,£0.00,271873,1735,351530,651,498.8,106.4,104,71.2,37,TOT (H),,,,,,3,39,-1,0,2,49,0.2,0.04,1.83
33,Cameron,Archer,£4.20,1.8,FWD,Sheffield Utd,3.4,4,3,2,2,80,2.8,9,241,48,1768,2,0,0,0,0,100,-£0.30,£0.00,1815012,2891,1573896,1455,263.8,298.7,348,91,37,TOT (H),,,,,,3,42,-3,0,4,49,0.6,0.33,2
255,Mason,Holgate,£4.00,-0.2,DEF,Sheffield Utd,0.4,0,0,0,0,0,0,0,66,27,690,3,1,0,0,0,100,£0.00,£0.00,144302,120,10908,33,108.8,22.7,19,15,37,TOT (H),,,,,,3,40,0,0,2,49,-0.06666666667,0.1,2.41
360,James,McAtee,£4.40,1.4,MID,Sheffield Utd,0.5,3,4,2,0,77,2.5,0,259,65,1815,2,0,0,0,0,100,-£0.10,£0.00,210542,699,248573,104,333.8,394.4,333,106,37,TOT (H),,,,,,3,44,-1,0,3,49,0.4666666667,0.26,1.95
471,Anel,Ahmedhodžić,£4.30,0.8,DEF,Sheffield Utd,0.2,2,0,1,0,30,1,4,316,86,2559,9,1,0,0,0,100,-£0.20,£0.00,51296,138,24342,33,547.4,92.4,228,87.1,37,TOT (H),,,,,,3,43,-2,0,2,49,0.2666666667,0.13,2.03
472,Jordan,Amissah,£3.90,0,GK,Sheffield Utd,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.10,£0.00,35139,156,28570,30,0,0,0,0,37,TOT (H),,,,,,3,39,-1,0,1,49,0,0,0
473,George,Baldock,£3.80,0,DEF,Sheffield Utd,4.1,0,2,0,0,21,1.6,2,117,21,968,4,0,0,0,0,0,-£0.20,£0.00,1636937,5143,710646,779,173.6,102.6,21,29.6,37,TOT (H),,,,,,3,38,-2,0,2,49,0,0.06,2.06
